latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),weather_code (wmo code),wind_speed_10m (km/h),wind_speed_100m (km/h)
2023-08-12T15:00,27.2,62,0.00,0.00,0.00,0.00,2,8.6,10.1
2023-08-12T16:00,24.3,74,2.50,2.50,0.00,0.00,63,11.7,14.8
2023-08-12T17:00,25.5,70,0.20,0.20,0.00,0.00,51,16.0,19.7
2023-08-12T18:00,26.8,69,0.00,0.00,0.00,0.00,1,13.0,15.9
2023-08-12T19:00,27.9,68,0.00,0.00,0.00,0.00,1,14.1,17.9
2023-08-12T20:00,25.7,78,3.20,3.20,0.00,0.00,63,14.5,19.7
2023-08-12T21:00,26.8,71,0.60,0.60,0.00,0.00,53,15.5,21.3
2023-08-12T22:00,26.9,69,0.00,0.00,0.00,0.00,1,15.2,21.3
2023-08-12T23:00,25.6,78,0.00,0.00,0.00,0.00,2,13.0,23.4
2023-08-13T00:00,23.3,82,0.00,0.00,0.00,0.00,1,16.6,28.4
2023-08-13T01:00,22.2,83,1.20,1.20,0.00,0.00,55,11.2,20.5
2023-08-13T02:00,21.7,93,0.80,0.80,0.00,0.00,53,11.5,24.2
2023-08-13T03:00,21.7,92,0.10,0.10,0.00,0.00,51,7.7,18.8
2023-08-13T04:00,21.6,93,0.00,0.00,0.00,0.00,3,5.7,15.3
2023-08-13T05:00,21.8,94,0.00,0.00,0.00,0.00,3,7.1,15.6
2023-08-13T06:00,21.7,97,0.90,0.90,0.00,0.00,53,3.9,9.7
2023-08-13T07:00,21.7,97,0.30,0.30,0.00,0.00,51,5.5,12.4
2023-08-13T08:00,21.8,95,0.20,0.20,0.00,0.00,51,9.5,19.3
2023-08-13T09:00,21.6,95,0.00,0.00,0.00,0.00,0,6.6,18.6
2023-08-13T10:00,21.3,97,0.00,0.00,0.00,0.00,0,6.2,14.5
2023-08-13T11:00,22.0,94,0.00,0.00,0.00,0.00,0,7.7,12.3
2023-08-13T12:00,22.9,93,0.00,0.00,0.00,0.00,1,8.8,7.4
2023-08-13T13:00,22.8,87,0.10,0.10,0.00,0.00,51,8.5,10.3
2023-08-13T14:00,25.1,82,0.10,0.10,0.00,0.00,51,8.4,10.9
2023-08-13T15:00,27.4,73,0.00,0.00,0.00,0.00,0,11.7,13.8
2023-08-13T16:00,28.0,69,0.90,0.90,0.00,0.00,53,13.0,15.5
2023-08-13T17:00,29.1,60,0.40,0.40,0.00,0.00,51,15.7,19.7
2023-08-13T18:00,30.1,50,0.00,0.00,0.00,0.00,0,19.4,24.6
2023-08-13T19:00,30.5,46,0.00,0.00,0.00,0.00,0,20.8,26.4
2023-08-13T20:00,30.4,44,0.00,0.00,0.00,0.00,0,19.8,25.5
2023-08-13T21:00,30.0,46,0.00,0.00,0.00,0.00,0,19.4,26.1
2023-08-13T22:00,29.1,49,0.00,0.00,0.00,0.00,0,15.1,24.5
2023-08-13T23:00,27.5,55,0.00,0.00,0.00,0.00,0,10.4,22.5
2023-08-14T00:00,25.5,66,0.00,0.00,0.00,0.00,1,7.9,19.5
2023-08-14T01:00,24.9,68,0.00,0.00,0.00,0.00,1,8.7,21.1
2023-08-14T02:00,23.6,72,0.00,0.00,0.00,0.00,1,7.6,19.6
2023-08-14T03:00,22.7,74,0.00,0.00,0.00,0.00,1,7.6,20.7
2023-08-14T04:00,21.6,78,0.00,0.00,0.00,0.00,1,7.1,19.4
2023-08-14T05:00,20.5,83,0.00,0.00,0.00,0.00,0,7.0,15.8
2023-08-14T06:00,19.7,87,0.00,0.00,0.00,0.00,1,6.1,12.9
2023-08-14T07:00,19.1,91,0.00,0.00,0.00,0.00,0,7.2,11.2
2023-08-14T08:00,18.8,93,0.00,0.00,0.00,0.00,1,6.4,9.4
2023-08-14T09:00,18.5,94,0.00,0.00,0.00,0.00,1,6.6,7.9
2023-08-14T10:00,18.6,94,0.00,0.00,0.00,0.00,1,4.7,5.9
2023-08-14T11:00,19.3,94,0.00,0.00,0.00,0.00,1,3.4,4.3
2023-08-14T12:00,22.1,83,0.00,0.00,0.00,0.00,1,2.7,2.5
2023-08-14T13:00,24.1,74,0.00,0.00,0.00,0.00,1,4.4,5.4
2023-08-14T14:00,26.1,65,0.00,0.00,0.00,0.00,0,4.4,5.5
2023-08-14T15:00,27.6,58,0.00,0.00,0.00,0.00,2,4.1,5.5
2023-08-14T16:00,28.6,54,0.00,0.00,0.00,0.00,2,7.0,9.0
2023-08-14T17:00,30.0,49,0.10,0.10,0.00,0.00,51,12.4,15.6
2023-08-14T18:00,30.7,45,0.00,0.00,0.00,0.00,2,15.0,18.9
2023-08-14T19:00,30.6,45,0.00,0.00,0.00,0.00,2,14.0,17.6
2023-08-14T20:00,30.1,48,0.10,0.10,0.00,0.00,51,12.1,15.2
2023-08-14T21:00,27.4,64,0.10,0.10,0.00,0.00,51,20.5,28.0
2023-08-14T22:00,26.2,63,0.00,0.00,0.00,0.00,1,17.4,26.8
2023-08-14T23:00,24.7,69,1.00,1.00,0.00,0.00,55,16.3,27.0
2023-08-15T00:00,25.4,63,0.00,0.00,0.00,0.00,3,13.3,26.3
2023-08-15T01:00,24.9,68,0.00,0.00,0.00,0.00,3,12.8,25.3
2023-08-15T02:00,24.6,71,0.00,0.00,0.00,0.00,3,9.7,20.9
2023-08-15T03:00,24.2,76,0.00,0.00,0.00,0.00,3,5.6,15.0
2023-08-15T04:00,23.8,83,0.00,0.00,0.00,0.00,3,6.6,14.8
2023-08-15T05:00,23.4,90,0.10,0.10,0.00,0.00,51,10.2,18.9
2023-08-15T06:00,23.1,96,9.80,9.80,0.00,0.00,65,13.7,24.7
2023-08-15T07:00,23.0,97,2.00,2.00,0.00,0.00,61,17.5,28.6
2023-08-15T08:00,22.4,99,5.30,5.30,0.00,0.00,63,10.9,18.4
2023-08-15T09:00,22.6,98,2.00,2.00,0.00,0.00,61,3.3,6.6
2023-08-15T10:00,22.6,98,0.20,0.20,0.00,0.00,51,7.4,14.1
2023-08-15T11:00,22.8,96,0.00,0.00,0.00,0.00,3,13.5,21.7
2023-08-15T12:00,21.0,96,0.00,0.00,0.00,0.00,3,11.5,19.1
2023-08-15T13:00,21.3,93,0.00,0.00,0.00,0.00,3,10.1,14.1
2023-08-15T14:00,22.3,88,0.00,0.00,0.00,0.00,2,10.2,13.3
2023-08-15T15:00,24.2,80,0.00,0.00,0.00,0.00,2,13.3,16.6
2023-08-15T16:00,25.5,74,0.10,0.10,0.00,0.00,51,14.7,18.4
2023-08-15T17:00,25.7,72,0.00,0.00,0.00,0.00,3,12.0,14.6
2023-08-15T18:00,26.8,70,0.10,0.10,0.00,0.00,51,11.2,14.1
2023-08-15T19:00,26.7,69,0.00,0.00,0.00,0.00,2,13.4,16.3
2023-08-15T20:00,26.8,69,0.00,0.00,0.00,0.00,2,13.7,17.0
2023-08-15T21:00,26.8,68,0.00,0.00,0.00,0.00,0,12.6,15.5
2023-08-15T22:00,25.9,70,0.00,0.00,0.00,0.00,1,13.5,17.3
2023-08-15T23:00,25.2,74,0.00,0.00,0.00,0.00,1,12.1,18.1
2023-08-16T00:00,23.8,81,0.50,0.50,0.00,0.00,53,9.7,16.1
2023-08-16T01:00,22.7,87,0.20,0.20,0.00,0.00,51,12.3,18.4
2023-08-16T02:00,21.3,91,0.00,0.00,0.00,0.00,2,12.8,22.0
2023-08-16T03:00,21.1,92,0.00,0.00,0.00,0.00,1,8.7,18.0
2023-08-16T04:00,21.3,92,0.00,0.00,0.00,0.00,2,8.2,17.7
2023-08-16T05:00,21.2,94,0.00,0.00,0.00,0.00,3,5.4,12.7
2023-08-16T06:00,21.0,96,0.00,0.00,0.00,0.00,3,6.1,11.2
2023-08-16T07:00,21.0,95,0.00,0.00,0.00,0.00,2,7.9,13.7
2023-08-16T08:00,20.6,97,0.00,0.00,0.00,0.00,3,6.2,13.0
2023-08-16T09:00,20.6,96,0.00,0.00,0.00,0.00,3,8.1,15.0
2023-08-16T10:00,20.6,95,0.00,0.00,0.00,0.00,2,7.4,14.0
2023-08-16T11:00,20.9,93,0.00,0.00,0.00,0.00,3,8.2,11.5
2023-08-16T12:00,21.3,95,0.00,0.00,0.00,0.00,3,6.4,7.2
2023-08-16T13:00,22.8,89,0.30,0.30,0.00,0.00,51,0.0,0.4
2023-08-16T14:00,23.4,88,0.00,0.00,0.00,0.00,3,5.7,6.7
2023-08-16T15:00,25.0,79,0.00,0.00,0.00,0.00,3,4.6,5.4
2023-08-16T16:00,26.4,70,0.00,0.00,0.00,0.00,3,2.6,3.0
2023-08-16T17:00,25.6,73,0.40,0.40,0.00,0.00,51,9.6,11.0
2023-08-16T18:00,25.1,76,1.00,1.00,0.00,0.00,55,6.6,7.7
2023-08-16T19:00,24.9,75,0.80,0.80,0.00,0.00,53,8.9,10.9
2023-08-16T20:00,25.6,77,0.40,0.40,0.00,0.00,51,7.4,8.7
2023-08-16T21:00,25.3,79,0.10,0.10,0.00,0.00,51,7.6,9.2
2023-08-16T22:00,24.2,80,0.80,0.80,0.00,0.00,53,11.4,14.5
2023-08-16T23:00,23.0,83,0.10,0.10,0.00,0.00,51,14.4,20.2
2023-08-17T00:00,22.5,90,0.00,0.00,0.00,0.00,2,10.1,16.6
2023-08-17T01:00,21.6,93,0.00,0.00,0.00,0.00,1,7.2,16.0
2023-08-17T02:00,21.2,96,0.10,0.10,0.00,0.00,51,13.5,23.5
2023-08-17T03:00,20.6,95,0.00,0.00,0.00,0.00,1,13.8,24.4
2023-08-17T04:00,20.3,94,0.00,0.00,0.00,0.00,1,5.5,14.7
2023-08-17T05:00,20.1,97,0.00,0.00,0.00,0.00,1,5.4,15.2
2023-08-17T06:00,20.2,98,0.00,0.00,0.00,0.00,3,5.9,12.9
2023-08-17T07:00,20.6,98,0.00,0.00,0.00,0.00,3,5.2,14.0
2023-08-17T08:00,20.6,98,0.00,0.00,0.00,0.00,3,5.0,12.8
2023-08-17T09:00,20.7,99,0.00,0.00,0.00,0.00,2,6.1,12.2
2023-08-17T10:00,20.7,99,0.10,0.10,0.00,0.00,51,6.3,11.3
2023-08-17T11:00,20.9,98,0.10,0.10,0.00,0.00,51,8.1,12.4
2023-08-17T12:00,21.9,95,0.00,0.00,0.00,0.00,1,12.0,17.0
2023-08-17T13:00,23.5,89,0.00,0.00,0.00,0.00,3,9.1,11.2
2023-08-17T14:00,24.7,82,0.10,0.10,0.00,0.00,51,7.4,9.3
2023-08-17T15:00,25.0,78,0.10,0.10,0.00,0.00,51,10.7,13.2
2023-08-17T16:00,24.9,74,0.70,0.70,0.00,0.00,53,14.5,18.3
2023-08-17T17:00,25.5,80,0.20,0.20,0.00,0.00,51,15.4,19.9
2023-08-17T18:00,24.9,76,0.40,0.40,0.00,0.00,51,17.6,22.8
2023-08-17T19:00,24.2,82,0.80,0.80,0.00,0.00,53,20.1,27.0
2023-08-17T20:00,25.2,74,0.60,0.60,0.00,0.00,53,20.3,27.7
2023-08-17T21:00,24.6,83,1.10,1.10,0.00,0.00,55,19.9,26.5
2023-08-17T22:00,24.0,86,1.50,1.50,0.00,0.00,61,17.1,23.8
2023-08-17T23:00,23.8,85,0.10,0.10,0.00,0.00,51,16.1,24.4
2023-08-18T00:00,22.4,92,0.00,0.00,0.00,0.00,3,14.2,23.7
2023-08-18T01:00,22.3,94,0.10,0.10,0.00,0.00,51,10.7,21.0
2023-08-18T02:00,21.9,97,0.00,0.00,0.00,0.00,0,9.3,19.5
2023-08-18T03:00,21.5,97,0.00,0.00,0.00,0.00,3,10.0,20.9
2023-08-18T04:00,22.1,94,0.00,0.00,0.00,0.00,2,12.4,21.5
2023-08-18T05:00,22.3,97,0.00,0.00,0.00,0.00,2,11.5,22.5
2023-08-18T06:00,22.7,97,0.00,0.00,0.00,0.00,3,13.7,25.5
2023-08-18T07:00,23.0,96,0.00,0.00,0.00,0.00,3,17.5,30.9
2023-08-18T08:00,22.6,96,0.00,0.00,0.00,0.00,3,12.8,22.3
2023-08-18T09:00,22.9,94,0.70,0.70,0.00,0.00,53,11.8,21.6
2023-08-18T10:00,22.2,97,1.80,1.80,0.00,0.00,61,14.9,26.5
2023-08-18T11:00,22.6,96,0.60,0.60,0.00,0.00,53,16.3,26.8
2023-08-18T12:00,23.2,84,0.00,0.00,0.00,0.00,2,9.6,15.4
2023-08-18T13:00,22.9,81,0.00,0.00,0.00,0.00,0,10.5,14.0
2023-08-18T14:00,24.1,74,0.00,0.00,0.00,0.00,2,12.7,16.3
2023-08-18T15:00,24.7,70,0.00,0.00,0.00,0.00,0,15.6,19.8
2023-08-18T16:00,25.4,63,0.00,0.00,0.00,0.00,0,16.7,21.7
2023-08-18T17:00,26.3,55,0.00,0.00,0.00,0.00,0,18.7,24.2
2023-08-18T18:00,26.7,52,0.00,0.00,0.00,0.00,0,21.5,28.1
2023-08-18T19:00,26.7,48,0.00,0.00,0.00,0.00,0,22.8,30.1
2023-08-18T20:00,26.5,46,0.00,0.00,0.00,0.00,0,24.2,33.2
2023-08-18T21:00,26.0,44,0.00,0.00,0.00,0.00,0,25.3,35.4
2023-08-18T22:00,24.9,44,0.00,0.00,0.00,0.00,0,23.8,36.4
2023-08-18T23:00,23.2,47,0.00,0.00,0.00,0.00,0,20.2,34.4
2023-08-19T00:00,22.4,49,0.00,0.00,0.00,0.00,0,14.4,27.7
2023-08-19T01:00,21.2,55,0.00,0.00,0.00,0.00,0,12.4,25.8
2023-08-19T02:00,20.4,55,0.00,0.00,0.00,0.00,0,12.3,26.4
2023-08-19T03:00,19.4,57,0.00,0.00,0.00,0.00,0,11.2,25.7
2023-08-19T04:00,18.4,61,0.00,0.00,0.00,0.00,0,10.2,24.4
2023-08-19T05:00,17.5,65,0.00,0.00,0.00,0.00,0,9.8,23.7
2023-08-19T06:00,17.3,64,0.00,0.00,0.00,0.00,0,13.0,28.0
2023-08-19T07:00,17.0,65,0.00,0.00,0.00,0.00,0,13.7,27.6
2023-08-19T08:00,16.3,69,0.00,0.00,0.00,0.00,0,13.4,27.1
2023-08-19T09:00,15.8,73,0.00,0.00,0.00,0.00,0,10.9,24.5
2023-08-19T10:00,15.2,78,0.00,0.00,0.00,0.00,0,7.9,19.8
2023-08-19T11:00,15.7,79,0.00,0.00,0.00,0.00,0,11.4,21.9
2023-08-19T12:00,17.6,73,0.00,0.00,0.00,0.00,0,12.1,17.7
2023-08-19T13:00,19.0,67,0.00,0.00,0.00,0.00,0,14.0,18.4
2023-08-19T14:00,20.8,59,0.00,0.00,0.00,0.00,1,17.9,23.2
2023-08-19T15:00,21.7,56,0.00,0.00,0.00,0.00,1,16.4,21.1
2023-08-19T16:00,23.1,48,0.00,0.00,0.00,0.00,3,18.7,24.2
2023-08-19T17:00,23.5,47,0.00,0.00,0.00,0.00,3,19.3,25.3
2023-08-19T18:00,24.6,44,0.00,0.00,0.00,0.00,2,18.8,24.9
2023-08-19T19:00,25.5,41,0.00,0.00,0.00,0.00,1,21.0,27.8
2023-08-19T20:00,26.0,40,0.00,0.00,0.00,0.00,1,19.4,25.8
2023-08-19T21:00,26.2,41,0.00,0.00,0.00,0.00,0,18.6,26.3
2023-08-19T22:00,25.5,45,0.00,0.00,0.00,0.00,0,12.7,20.2
2023-08-19T23:00,23.6,52,0.00,0.00,0.00,0.00,0,11.2,22.9
2023-08-20T00:00,21.4,61,0.00,0.00,0.00,0.00,0,10.0,23.4
2023-08-20T01:00,21.1,59,0.00,0.00,0.00,0.00,0,13.8,29.2
2023-08-20T02:00,19.9,66,0.00,0.00,0.00,0.00,0,12.3,26.6
2023-08-20T03:00,19.0,70,0.00,0.00,0.00,0.00,0,11.5,26.7
2023-08-20T04:00,18.3,71,0.00,0.00,0.00,0.00,0,8.8,23.4
2023-08-20T05:00,17.2,77,0.00,0.00,0.00,0.00,0,7.2,20.2
2023-08-20T06:00,16.6,81,0.00,0.00,0.00,0.00,1,7.2,18.6
2023-08-20T07:00,16.1,85,0.00,0.00,0.00,0.00,0,7.6,17.2
2023-08-20T08:00,15.5,88,0.00,0.00,0.00,0.00,0,7.1,14.0
2023-08-20T09:00,15.4,91,0.00,0.00,0.00,0.00,0,5.9,13.8
2023-08-20T10:00,15.0,93,0.00,0.00,0.00,0.00,0,6.2,13.7
2023-08-20T11:00,16.1,89,0.00,0.00,0.00,0.00,0,7.9,12.2
2023-08-20T12:00,19.5,79,0.00,0.00,0.00,0.00,0,5.8,8.8
2023-08-20T13:00,22.1,67,0.00,0.00,0.00,0.00,0,4.5,6.6
2023-08-20T14:00,24.3,56,0.00,0.00,0.00,0.00,0,5.2,6.5
2023-08-20T15:00,25.7,48,0.00,0.00,0.00,0.00,0,7.1,8.9
2023-08-20T16:00,26.9,45,0.00,0.00,0.00,0.00,0,9.1,11.3
2023-08-20T17:00,28.0,43,0.00,0.00,0.00,0.00,0,10.2,12.5
2023-08-20T18:00,28.9,40,0.00,0.00,0.00,0.00,0,12.7,15.6
2023-08-20T19:00,29.5,38,0.00,0.00,0.00,0.00,0,14.4,18.4
2023-08-20T20:00,29.7,38,0.00,0.00,0.00,0.00,0,12.1,15.5
2023-08-20T21:00,29.5,40,0.00,0.00,0.00,0.00,0,11.3,14.5
2023-08-20T22:00,28.8,43,0.00,0.00,0.00,0.00,1,11.2,18.0
2023-08-20T23:00,26.7,51,0.00,0.00,0.00,0.00,1,8.6,19.8
2023-08-21T00:00,23.6,62,0.00,0.00,0.00,0.00,0,8.9,18.3
2023-08-21T01:00,22.6,67,0.00,0.00,0.00,0.00,0,7.4,18.3
2023-08-21T02:00,21.8,73,0.00,0.00,0.00,0.00,0,7.6,20.2
2023-08-21T03:00,20.8,78,0.00,0.00,0.00,0.00,0,7.9,19.9
2023-08-21T04:00,20.1,79,0.00,0.00,0.00,0.00,0,8.0,19.1
2023-08-21T05:00,19.8,79,0.00,0.00,0.00,0.00,0,6.8,18.9
2023-08-21T06:00,19.5,78,0.00,0.00,0.00,0.00,0,7.8,21.3
2023-08-21T07:00,19.2,79,0.00,0.00,0.00,0.00,1,7.6,21.0
2023-08-21T08:00,19.0,80,0.00,0.00,0.00,0.00,1,7.5,20.8
2023-08-21T09:00,18.5,84,0.00,0.00,0.00,0.00,1,6.7,19.2
2023-08-21T10:00,18.2,86,0.00,0.00,0.00,0.00,1,6.4,17.3
2023-08-21T11:00,19.2,84,0.00,0.00,0.00,0.00,1,7.6,15.2
2023-08-21T12:00,21.4,81,0.00,0.00,0.00,0.00,1,7.3,14.6
2023-08-21T13:00,24.4,69,0.00,0.00,0.00,0.00,1,7.0,11.5
2023-08-21T14:00,26.4,62,0.00,0.00,0.00,0.00,1,7.7,9.9
2023-08-21T15:00,28.3,59,0.00,0.00,0.00,0.00,1,6.9,8.7
2023-08-21T16:00,29.6,57,0.00,0.00,0.00,0.00,1,8.4,10.4
2023-08-21T17:00,30.4,55,0.00,0.00,0.00,0.00,2,10.9,13.5
2023-08-21T18:00,30.6,55,0.10,0.10,0.00,0.00,51,15.1,18.6
2023-08-21T19:00,30.7,55,0.00,0.00,0.00,0.00,1,14.9,18.7
2023-08-21T20:00,30.9,53,0.00,0.00,0.00,0.00,1,15.0,19.4
2023-08-21T21:00,30.8,53,0.00,0.00,0.00,0.00,1,14.5,19.1
2023-08-21T22:00,30.6,52,0.00,0.00,0.00,0.00,1,11.2,16.5
2023-08-21T23:00,29.1,58,0.00,0.00,0.00,0.00,0,8.0,17.1
2023-08-22T00:00,25.5,74,0.00,0.00,0.00,0.00,1,6.4,15.8
2023-08-22T01:00,24.5,80,0.00,0.00,0.00,0.00,1,7.2,14.7
2023-08-22T02:00,24.2,80,0.00,0.00,0.00,0.00,1,7.1,19.8
2023-08-22T03:00,24.2,73,0.00,0.00,0.00,0.00,1,12.8,27.0
2023-08-22T04:00,23.6,74,0.00,0.00,0.00,0.00,2,15.6,28.9
2023-08-22T05:00,22.6,82,0.00,0.00,0.00,0.00,3,16.6,28.9
2023-08-22T06:00,21.6,80,0.00,0.00,0.00,0.00,3,22.7,35.8
2023-08-22T07:00,20.9,70,0.00,0.00,0.00,0.00,3,21.7,33.2
2023-08-22T08:00,19.9,59,0.00,0.00,0.00,0.00,3,21.6,34.6
2023-08-22T09:00,19.4,57,0.00,0.00,0.00,0.00,3,21.6,34.6
2023-08-22T10:00,18.7,64,0.00,0.00,0.00,0.00,1,22.0,35.4
2023-08-22T11:00,17.7,72,0.00,0.00,0.00,0.00,1,20.7,33.1
2023-08-22T12:00,19.1,66,0.00,0.00,0.00,0.00,1,21.6,30.6
2023-08-22T13:00,20.0,62,0.00,0.00,0.00,0.00,1,22.2,29.9
2023-08-22T14:00,21.0,57,0.00,0.00,0.00,0.00,1,20.6,27.0
2023-08-22T15:00,22.1,54,0.00,0.00,0.00,0.00,1,18.6,24.2
2023-08-22T16:00,23.2,53,0.00,0.00,0.00,0.00,1,17.7,22.2
2023-08-22T17:00,24.2,49,0.00,0.00,0.00,0.00,1,17.8,22.4
2023-08-22T18:00,25.2,46,0.00,0.00,0.00,0.00,1,16.2,20.5
2023-08-22T19:00,25.7,44,0.00,0.00,0.00,0.00,1,15.4,19.5
2023-08-22T20:00,25.9,44,0.00,0.00,0.00,0.00,1,16.6,21.0
2023-08-22T21:00,25.7,44,0.00,0.00,0.00,0.00,1,17.9,23.5
2023-08-22T22:00,25.0,46,0.00,0.00,0.00,0.00,1,17.2,23.7
2023-08-22T23:00,23.8,51,0.00,0.00,0.00,0.00,1,8.3,16.6
2023-08-23T00:00,21.7,58,0.00,0.00,0.00,0.00,1,9.9,21.7
2023-08-23T01:00,21.2,55,0.00,0.00,0.00,0.00,1,11.2,23.8
2023-08-23T02:00,19.9,61,0.00,0.00,0.00,0.00,1,6.2,16.6
2023-08-23T03:00,18.5,68,0.00,0.00,0.00,0.00,0,6.4,15.7
2023-08-23T04:00,18.0,70,0.00,0.00,0.00,0.00,0,8.3,18.7
2023-08-23T05:00,17.3,72,0.00,0.00,0.00,0.00,0,9.2,20.6
2023-08-23T06:00,17.1,72,0.00,0.00,0.00,0.00,1,10.1,23.9
2023-08-23T07:00,17.2,72,0.00,0.00,0.00,0.00,0,9.9,23.5
2023-08-23T08:00,16.9,76,0.00,0.00,0.00,0.00,0,9.7,23.0
2023-08-23T09:00,16.4,79,0.00,0.00,0.00,0.00,0,9.6,22.6
2023-08-23T10:00,15.8,81,0.00,0.00,0.00,0.00,0,8.7,21.1
2023-08-23T11:00,16.2,80,0.00,0.00,0.00,0.00,0,10.9,21.3
2023-08-23T12:00,17.5,79,0.00,0.00,0.00,0.00,2,7.9,17.9
2023-08-23T13:00,18.7,70,0.00,0.00,0.00,0.00,2,8.7,12.2
2023-08-23T14:00,19.9,62,0.00,0.00,0.00,0.00,2,8.3,10.7
2023-08-23T15:00,21.8,53,0.00,0.00,0.00,0.00,0,7.5,9.3
2023-08-23T16:00,23.3,46,0.00,0.00,0.00,0.00,0,5.4,6.4
2023-08-23T17:00,24.3,43,0.00,0.00,0.00,0.00,0,5.4,6.5
2023-08-23T18:00,25.0,40,0.00,0.00,0.00,0.00,0,5.7,6.7
2023-08-23T19:00,25.3,39,0.00,0.00,0.00,0.00,1,5.2,6.4
2023-08-23T20:00,25.3,40,0.00,0.00,0.00,0.00,0,6.3,7.2
2023-08-23T21:00,24.7,44,0.00,0.00,0.00,0.00,1,11.8,13.9
2023-08-23T22:00,22.9,56,0.00,0.00,0.00,0.00,0,18.1,23.4
2023-08-23T23:00,21.5,64,0.00,0.00,0.00,0.00,0,14.5,21.7
2023-08-24T00:00,19.9,78,0.00,0.00,0.00,0.00,1,7.5,16.4
2023-08-24T01:00,19.8,80,0.00,0.00,0.00,0.00,2,7.0,17.2
2023-08-24T02:00,19.8,79,0.00,0.00,0.00,0.00,2,6.4,16.3
2023-08-24T03:00,20.1,77,0.00,0.00,0.00,0.00,2,6.8,15.7
2023-08-24T04:00,19.7,77,0.00,0.00,0.00,0.00,2,6.0,15.5
2023-08-24T05:00,19.9,74,0.00,0.00,0.00,0.00,2,6.0,16.2
2023-08-24T06:00,20.1,72,0.00,0.00,0.00,0.00,2,7.6,17.4
2023-08-24T07:00,19.8,76,0.00,0.00,0.00,0.00,2,5.4,12.4
2023-08-24T08:00,20.5,71,0.00,0.00,0.00,0.00,2,3.2,8.0
2023-08-24T09:00,20.1,74,0.00,0.00,0.00,0.00,2,2.0,6.2
2023-08-24T10:00,19.3,83,0.00,0.00,0.00,0.00,2,3.8,8.2
2023-08-24T11:00,20.0,80,0.00,0.00,0.00,0.00,2,5.4,12.2
2023-08-24T12:00,20.4,81,0.00,0.00,0.00,0.00,2,5.0,9.7
2023-08-24T13:00,21.5,76,0.00,0.00,0.00,0.00,2,7.1,13.3
2023-08-24T14:00,22.0,70,0.10,0.10,0.00,0.00,51,13.4,17.4
2023-08-24T15:00,21.8,72,0.10,0.10,0.00,0.00,51,16.0,21.1
2023-08-24T16:00,22.0,71,0.40,0.40,0.00,0.00,51,15.5,20.8
2023-08-24T17:00,21.8,76,0.70,0.70,0.00,0.00,53,15.9,21.6
2023-08-24T18:00,22.4,71,0.10,0.10,0.00,0.00,51,12.9,17.7
2023-08-24T19:00,23.9,60,0.00,0.00,0.00,0.00,3,20.4,27.7
2023-08-24T20:00,24.2,58,0.00,0.00,0.00,0.00,3,26.4,36.2
2023-08-24T21:00,22.9,69,0.50,0.50,0.00,0.00,53,24.8,35.5
2023-08-24T22:00,22.4,72,0.00,0.00,0.00,0.00,3,25.2,37.6
2023-08-24T23:00,21.7,77,0.00,0.00,0.00,0.00,1,25.0,39.2
2023-08-25T00:00,20.5,87,0.00,0.00,0.00,0.00,3,8.4,17.2
2023-08-25T01:00,20.6,88,0.20,0.20,0.00,0.00,51,11.7,20.5
2023-08-25T02:00,20.3,91,0.10,0.10,0.00,0.00,51,15.4,26.8
2023-08-25T03:00,19.5,83,0.00,0.00,0.00,0.00,3,11.9,24.8
2023-08-25T04:00,20.3,81,0.00,0.00,0.00,0.00,3,13.8,25.4
2023-08-25T05:00,20.9,83,0.00,0.00,0.00,0.00,3,14.2,25.7
2023-08-25T06:00,20.9,80,0.00,0.00,0.00,0.00,3,12.4,23.1
2023-08-25T07:00,20.8,80,0.00,0.00,0.00,0.00,3,11.8,22.1
2023-08-25T08:00,21.2,79,0.00,0.00,0.00,0.00,3,13.9,24.7
2023-08-25T09:00,21.5,78,0.10,0.10,0.00,0.00,51,15.8,27.3
2023-08-25T10:00,21.1,82,0.30,0.30,0.00,0.00,51,14.8,25.6
2023-08-25T11:00,21.2,82,0.00,0.00,0.00,0.00,1,16.3,28.6
2023-08-25T12:00,20.9,94,0.00,0.00,0.00,0.00,3,12.3,22.0
2023-08-25T13:00,21.0,95,6.40,6.40,0.00,0.00,63,13.8,26.1
2023-08-25T14:00,21.7,94,1.60,1.60,0.00,0.00,61,15.3,27.1
2023-08-25T15:00,23.3,87,0.30,0.30,0.00,0.00,51,19.7,26.9
2023-08-25T16:00,25.1,78,0.10,0.10,0.00,0.00,51,17.1,21.8
2023-08-25T17:00,26.7,74,0.00,0.00,0.00,0.00,3,15.9,20.1
2023-08-25T18:00,27.4,71,0.00,0.00,0.00,0.00,3,14.0,17.7
2023-08-25T19:00,27.8,68,0.00,0.00,0.00,0.00,3,11.7,14.2
2023-08-25T20:00,27.5,70,0.00,0.00,0.00,0.00,3,10.8,13.0
2023-08-25T21:00,27.1,72,0.20,0.20,0.00,0.00,51,12.4,16.1
2023-08-25T22:00,26.6,77,0.10,0.10,0.00,0.00,51,13.4,18.7
2023-08-25T23:00,25.0,84,0.00,0.00,0.00,0.00,1,11.0,21.6
2023-08-26T00:00,23.1,95,0.00,0.00,0.00,0.00,3,3.6,7.6
